,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose
,1COV.XETRA,ADS.XETRA,AIR.XETRA,ALV.XETRA,BAS.XETRA,BAYN.XETRA,BEI.XETRA,BMW.XETRA,BNR.XETRA,CON.XETRA,DB1.XETRA,DBK.XETRA,DPW.XETRA,DTE.XETRA,DTG.XETRA,EOAN.XETRA,FME.XETRA,FRE.XETRA,HEI.XETRA,HEN3.XETRA,HFG.XETRA,HNR1.XETRA,IFX.XETRA,LIN.XETRA,MBG.XETRA,MRK.XETRA,MTX.XETRA,MUV2.XETRA,PAH3.XETRA,PUM.XETRA,QIA.XETRA,RWE.XETRA,SAP.XETRA,SHL.XETRA,SIE.XETRA,SRT3.XETRA,SY1.XETRA,VNA.XETRA,VOW3.XETRA,ZAL.XETRA
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-04,53.8955,291.1768,108.2988,207.5921,63.9265,50.9856,99.5976,87.744,74.4757,124.392,132.222,12.1133,54.034,16.6523,,9.5663,66.0267,44.4831,72.3327,91.4311,80.16,139.1324,33.1012,243.8341,61.6545,144.8624,205.3049,226.8596,94.1543,91.5466,38.62,30.2024,112.3534,46.1588,132.24,386.2516,109.0281,47.4605,222.3121,95.5
2021-06-07,53.7287,291.5695,109.6984,207.2598,63.8892,51.2664,100.7886,89.129,74.6681,126.8667,131.9278,12.1113,54.53,16.8064,,9.5064,66.2805,44.5972,72.3136,91.9545,82.26,139.8111,32.7889,236.5886,62.1196,146.0498,208.2717,225.0463,95.5326,92.4763,38.42,30.0948,113.1364,46.4937,132.2789,388.5442,109.3254,47.5501,221.2006,97.84
2021-06-08,52.3943,289.7042,108.8311,207.3547,63.6467,51.0631,100.0938,88.7851,74.5142,126.48,132.4671,12.0232,54.139,16.7852,,9.5815,66.0267,44.4633,71.5504,90.9464,81.96,138.4052,32.6897,236.4408,61.2282,148.7215,205.7004,223.7578,91.9076,92.1796,38.55,30.437,113.5279,46.1884,132.1816,401.5023,110.7619,48.1239,216.3375,98.08
2021-06-09,50.6707,288.1335,109.0873,206.5952,62.9007,51.3245,99.7465,87.9299,73.8599,125.0686,130.7512,11.7648,54.0531,16.7525,,9.6024,66.6514,44.89,70.5964,90.229,83.76,137.1448,32.7244,237.1308,60.7554,152.9269,207.5794,220.7515,91.7377,91.685,38.62,30.1926,112.6079,46.7103,132.24,408.3801,109.8703,48.2135,213.9754,93.8
2021-06-10,50.2629,285.9737,108.9888,207.1648,62.6489,51.431,99.548,86.3033,73.6867,124.45,130.9473,11.6453,53.7288,17.0512,,9.5359,66.7686,44.9247,70.9208,89.4148,82.7,136.9509,33.4433,236.0957,60.5926,154.0648,204.9093,221.1333,91.4545,90.7355,39.21,29.7722,113.567,46.8581,131.3649,411.6694,109.573,48.3749,213.0954,93.18
2021-06-11,50.7448,289.5079,110.6249,206.4053,62.9567,51.7698,99.7465,88.0601,74.2254,126.132,132.222,11.4476,54.4823,17.1456,,9.5815,66.9638,44.9098,71.5313,89.4342,82.98,137.5326,33.6863,236.49,61.8018,153.5206,207.8761,222.4694,92.9082,92.2587,39.35,30.1437,115.818,47.577,132.9401,411.5698,110.5638,48.0701,216.1059,93.56
2021-06-14,49.6884,287.6426,110.7432,205.6932,62.7049,51.5181,99.548,88.1065,74.578,124.4306,134.8203,11.3243,54.2725,17.1398,,9.6671,67.3347,44.8156,71.2451,90.0352,83.78,138.2598,33.9293,234.9128,61.174,152.5311,205.7004,223.2329,91.7566,92.2389,39.23,30.3979,117.3643,47.9808,131.9872,413.2643,111.3563,48.088,213.1417,95.46
2021-06-15,49.4475,287.6426,111.3937,207.3547,62.5277,51.9054,100.3916,87.7533,75.2244,124.0826,136.6343,11.3478,54.3774,17.2208,,9.6994,67.7057,45.1431,70.8254,90.8494,83.38,140.3928,33.7111,236.5393,61.4065,152.1353,209.3595,224.9985,90.1707,92.0213,39.23,30.3588,117.6971,48.7982,134.7681,408.2804,112.347,47.9804,208.5566,94.68
2021-06-16,49.8181,287.9862,112.3793,208.6839,61.9868,51.5665,102.1781,86.4242,75.9689,122.2846,137.4677,11.0854,54.5682,17.161,,9.7013,68.3109,45.2076,71.0162,91.5862,81.4,142.7198,33.6764,239.1024,61.267,149.8594,213.4142,229.8182,89.2644,94.1774,39.8,30.8477,116.2878,48.1876,132.9984,403.8946,113.3873,48.1956,207.1671,95.82
2021-06-17,49.7811,286.5136,112.8918,211.3898,61.6511,51.7698,101.8803,86.6844,74.6759,122.2266,141.2427,11.103,54.3679,17.1109,,9.6043,68.5451,45.2224,69.9095,91.7606,82.34,142.8167,33.6615,237.4265,61.5925,151.9868,220.5346,229.9137,89.6798,95.028,39.32,30.3099,116.8163,49.2315,133.6013,403.1968,112.7929,47.9267,207.5839,98.56
2021-06-18,47.9833,281.8505,111.098,206.3103,60.2056,51.0727,102.4758,84.5373,75.6554,120.8539,142.1252,10.7271,53.6811,16.9548,,9.4978,68.467,44.8503,68.0778,86.7393,82.34,139.3748,32.1691,235.3071,59.7477,150.4036,217.6667,225.9052,86.9799,93.8412,39.79,29.5766,115.681,49.2315,130.0036,410.9717,113.5359,48.0701,202.304,99.26
2021-06-21,49.2807,284.403,111.2754,206.2154,61.2594,50.5305,101.6322,86.5636,77.2814,123.87,145.0177,10.78,54.6063,17.163,,9.4912,67.7642,43.8629,69.2799,86.5067,81.56,140.4413,32.3625,238.5109,61.515,152.0363,218.9523,227.9095,90.114,95.0676,39.7,29.5962,115.544,48.6898,132.7262,407.2836,115.3192,48.3211,209.946,99.98
2021-06-22,51.5418,285.3847,111.0388,204.7913,61.6884,49.6688,101.2352,86.4149,77.2422,123.3093,145.4099,10.686,54.8257,17.321,,9.4436,67.7447,44.0911,69.7187,87.1464,80.32,139.6657,32.6798,241.2218,61.4918,155.3511,217.4689,229.3888,88.9057,95.305,39.61,29.5668,115.5635,49.0542,132.9206,413.8624,116.5576,49.0562,206.9355,100.35
2021-06-23,50.4483,285.3356,109.6196,202.3702,60.8957,48.9427,99.6968,84.9277,77.7515,123.058,143.3018,10.6116,54.4823,17.0936,,9.3676,67.1004,43.6396,68.8029,86.8556,76.4,135.7389,32.0699,236.6379,60.6934,153.8669,212.3264,224.0442,89.019,95.2456,39.58,29.3517,114.0955,48.6603,133.0762,416.1549,115.4183,49.1818,201.8872,98.78
2021-06-24,50.578,287.1518,110.2306,203.9843,61.1848,49.6688,100.8878,86.0059,77.7711,124.218,145.0177,10.7761,55.6174,17.2208,,9.4608,67.9399,43.6446,70.6346,87.3403,78.5,137.2902,32.7789,236.8351,61.1197,156.1922,215.2932,226.3824,91.2657,95.6215,39.99,29.7819,116.1312,50.1277,131.501,428.6147,116.508,49.5583,202.7209,101.95
2021-06-25,50.1517,305.6571,108.5945,203.7944,61.5951,50.1433,101.1856,85.885,78.0062,123.7346,145.1647,10.87,55.1405,17.2266,,9.3543,68.3694,44.1408,71.9129,87.0495,80.1,138.987,32.7988,234.7156,60.2825,156.7859,212.2275,225.9529,89.9252,97.56,40.74,29.7037,115.1721,51.3883,133.1345,437.6854,116.1613,49.5583,200.0346,101.85
2021-06-28,50.5409,304.1845,105.6574,202.7025,60.8957,49.8722,101.93,84.3607,77.301,121.6466,145.1157,10.6801,55.026,17.2632,,9.4455,68.5647,43.8133,69.4134,87.0689,81.3,138.987,33.0665,238.2152,58.8795,157.9238,206.9861,223.4715,88.7358,97.9161,41.18,30.1339,115.9746,51.3686,130.4897,435.4924,117.0529,49.2535,197.6725,100.85
2021-06-29,50.9116,311.6946,104.6718,202.0379,62.3225,49.9883,101.533,84.8254,77.4773,123.3866,146.0472,10.8426,55.8272,17.3422,,9.4056,67.9399,43.6595,70.0431,87.1077,82.68,139.0839,34.192,240.5811,59.1276,159.0123,206.2938,222.8512,89.0379,99.9931,41.44,30.261,117.1882,51.0928,130.8787,442.4699,117.6474,48.8769,200.2199,102.45
2021-06-30,50.4668,308.1605,106.8401,199.6644,61.9588,49.5817,100.9871,83.0129,76.8112,119.8486,144.3313,10.7545,54.7113,17.163,,9.2735,68.3694,43.6595,69.0127,86.3128,81.98,136.8054,33.5376,239.891,58.368,160.0018,206.5905,220.4175,85.2996,99.4491,40.76,29.8797,116.3073,50.8959,129.9258,437.5857,116.409,48.8769,195.6347,101.95
2021-07-01,51.412,308.5532,108.2594,201.3259,62.6582,50.2788,101.1856,83.6264,77.1442,121.2019,143.792,10.8759,54.9974,17.2208,,9.3381,68.9161,44.3789,69.0509,86.3322,82.34,138.7931,32.893,241.2218,58.9028,160.9418,207.7772,223.0898,86.2814,98.8458,41.17,30.173,115.8767,50.9155,130.4314,439.3799,117.3501,48.8769,195.4494,101.25
2021-07-02,51.3008,310.8111,110.546,202.0854,62.6489,49.8334,101.7315,83.7379,76.6153,120.7379,144.9196,10.688,55.5125,17.3152,,9.3875,67.3933,44.2896,68.2877,86.022,82.78,139.2778,32.9128,242.5033,59.0888,161.0902,206.6894,222.6126,86.3191,100.2898,41.38,30.3979,116.7575,51.1125,130.1591,447.0551,117.4492,49.7555,195.7736,102.95
2021-07-05,51.3194,309.4858,111.4922,203.1298,62.9473,49.7947,102.0292,83.0966,77.0071,121.0279,144.9686,10.8446,55.6555,17.2805,,9.4313,66.4562,43.9125,69.4516,86.4679,81.92,140.5383,33.1459,243.1441,58.8408,161.6344,208.0739,223.9964,86.3947,100.3392,41.39,30.349,116.3661,51.1913,130.0036,448.1515,116.4585,50.132,195.6347,102.65
2021-07-06,49.7625,306.3934,109.2647,200.6138,61.5858,49.0686,102.724,79.9642,77.203,115.8852,144.5274,10.3962,55.646,17.1726,,9.4493,66.0852,43.4858,68.8983,85.5761,85.96,138.5507,33.0219,239.9896,56.5154,163.8113,206.8872,220.4652,84.0724,101.1305,42.4,30.6521,117.7362,51.7034,128.5645,462.4055,117.8455,50.9389,188.039,103.2
2021-07-07,50.6522,312.8236,108.3186,201.3733,61.9215,49.3493,103.8157,80.2151,78.7114,115.9432,145.753,10.2925,55.9512,17.346,,9.6899,67.159,43.8579,71.7603,86.2158,87.56,141.3139,33.1756,243.3413,56.12,167.1756,204.6126,221.515,85.1486,102.8613,42.7,31.2681,121.8467,53.0231,130.2758,469.8813,120.3223,51.1182,191.0495,104.65
2021-07-08,50.2259,307.5714,107.4512,197.2433,61.306,48.9911,101.5826,78.5142,79.0444,112.9272,142.1742,9.9714,54.902,17.1437,,9.5891,66.8662,43.4064,69.7378,84.6649,83.82,139.3263,32.2534,238.2645,54.8256,167.0767,204.0192,215.2637,82.6564,100.537,42.7,30.5544,120.5549,52.6685,127.3977,473.9681,119.183,50.7596,185.7233,101.15
2021-07-09,52.0236,312.6273,111.236,201.3733,63.4229,49.2138,101.3841,81.4978,80.1806,114.6865,141.6349,10.2788,55.5792,17.3441,,9.629,67.3542,44.1705,71.1879,85.072,82.34,141.5563,32.8335,243.1934,56.4999,167.7198,211.4363,220.322,87.6974,101.7734,42.7,30.5739,122.062,52.4125,129.1673,463.5019,119.0839,51.6561,196.6999,101.5
2021-07-12,52.3387,315.2288,110.7037,201.3733,63.5069,49.0589,102.2277,82.5389,80.4353,113.9519,143.6449,10.3708,56.0561,17.6062,,9.707,68.2718,44.5576,70.6536,84.4904,84.28,142.9137,32.6451,243.982,56.7867,168.2641,207.3817,221.2764,89.2078,102.0206,41.47,31.3072,123.0994,53.3579,129.848,469.4826,119.6783,52.4629,202.0725,101.65
2021-07-13,52.6908,315.327,109.5998,201.4683,63.3204,49.0395,102.1781,81.9626,81.2189,113.9905,143.841,10.1672,55.7318,17.745,,9.6823,68.7989,44.5228,71.0925,84.2965,84.9,141.8472,32.7194,242.3062,56.5929,169.6494,203.7226,220.322,88.1694,102.5151,39.7,30.7988,124.5479,53.1806,130.9759,478.0549,120.2232,52.3912,199.3862,102.55
2021-07-14,53.1912,316.7996,109.5013,200.5188,63.339,49.3784,101.2848,82.2693,80.4353,115.0925,142.2232,10.1867,55.9131,17.6447,,9.6842,69.2675,45.4358,71.5313,84.4516,82.52,141.7017,33.2252,242.4048,56.9727,169.4515,203.6237,219.988,88.1316,102.4162,38.87,30.4957,124.2934,52.8261,129.8674,481.0452,119.8269,51.9967,199.2009,101.9
2021-07-15,53.0244,310.0748,108.8902,200.329,62.8541,48.9233,100.9871,81.126,81.0426,113.1205,141.0466,10.1907,55.5506,17.5561,,9.7869,67.7837,44.4434,70.4438,83.773,82.86,140.6837,32.3922,244.1792,56.7247,169.2536,201.2502,218.6518,86.6779,100.537,40.1,29.8504,122.7275,53.1019,126.6392,486.4278,120.0251,51.8354,194.8473,98.9
2021-07-16,52.2831,306.197,109.1465,198.3826,62.4904,49.0589,101.3345,79.4716,81.0818,111.4578,140.8015,9.9812,55.4075,17.6756,,9.9009,68.1352,44.3938,69.1845,84.0638,81.96,140.5383,31.4848,243.1441,55.593,168.9567,202.9314,217.6974,85.6961,100.2898,40.0,29.5277,122.7863,52.9246,125.8224,486.1288,120.8672,52.4629,192.3463,96.7
2021-07-19,50.0776,299.865,102.2669,190.9296,60.187,47.8244,101.0367,76.6273,79.8868,108.1905,139.87,9.6718,54.4919,16.9028,,9.6823,67.0614,43.6743,67.0093,82.823,83.62,133.6544,30.5527,238.0673,53.9729,167.6209,190.7674,206.9128,83.4116,99.548,41.19,28.4033,120.1438,52.5307,122.5942,490.9133,120.8672,51.9071,186.8348,97.14
2021-07-20,50.9302,299.8159,104.5535,193.0659,60.989,48.6135,100.2923,77.1478,80.592,109.5245,139.821,9.8578,54.902,16.8951,,9.6633,66.1048,43.5602,68.4403,83.1332,80.14,134.2846,30.7064,242.6512,54.314,166.483,193.8826,210.3963,84.1102,99.9931,42.1,28.0025,118.8911,52.8458,123.5277,485.0323,120.8672,51.6919,188.6874,94.44
2021-07-21,51.8754,302.8592,109.0282,197.1009,62.0055,49.4365,100.739,78.2074,80.6116,112.7725,141.0956,10.2788,55.522,17.2343,,9.8211,66.6319,44.3293,70.0431,83.9475,80.68,138.2598,31.7328,245.7071,54.9108,165.8893,202.2391,217.6497,86.3003,101.8228,42.59,28.4131,115.9354,52.8655,126.6976,467.7881,120.6195,52.3374,194.6157,98.1
2021-07-22,51.4676,306.5897,107.944,198.2877,62.0428,49.5042,99.8457,77.8542,81.7478,110.6652,143.1057,10.2024,55.8654,17.0261,,9.764,67.5885,45.1034,70.3102,83.1526,83.54,137.5326,31.346,247.383,55.3294,168.2641,202.0414,216.5522,86.4513,103.5042,43.5,29.0389,116.4639,54.0276,130.2953,494.9004,121.0653,53.1084,193.4115,100.15
2021-07-23,52.0792,311.9892,110.1124,199.8542,62.4997,49.572,101.2352,79.518,82.4335,114.0679,144.8706,10.3414,56.6284,17.2323,,9.8553,67.7252,45.4259,70.9208,83.2496,84.26,138.1144,31.7972,250.3896,58.3447,172.1231,205.206,219.129,87.3198,104.6911,44.08,29.5179,115.2895,53.9685,130.8398,497.7911,121.7093,51.6561,197.831,100.85
2021-07-26,52.3758,306.2952,110.6052,200.4714,62.91,49.7366,100.8878,79.4901,82.7665,112.5018,142.1252,10.4334,56.3614,17.1842,,9.8401,67.0614,45.1331,71.4168,83.2302,84.14,138.6961,31.9708,248.4673,58.4842,170.0452,207.085,218.3655,87.755,103.9493,43.73,29.2246,115.0938,53.6534,130.7037,493.0066,120.4214,50.3831,196.2187,100.1
2021-07-27,51.8012,303.301,110.7629,199.5694,62.5557,48.8459,100.5405,77.9658,82.8057,110.6458,140.3602,10.3962,55.6079,17.1861,,9.861,66.8271,44.7908,71.0734,82.9394,83.2,138.6961,31.0634,249.4038,57.368,170.3915,206.4916,218.795,86.2656,103.0097,43.5,29.2246,116.2878,54.0867,129.5368,494.3024,121.957,50.2575,192.0459,97.58
2021-07-28,50.9302,303.8409,113.5226,199.6644,61.9308,48.9136,100.0938,77.8914,82.2767,110.9745,137.3697,10.2788,56.1706,17.1572,,9.9105,67.5885,45.54,71.8366,82.92,83.46,137.8235,31.6336,248.5166,57.4068,171.4799,212.0297,218.1746,87.2714,102.8119,43.86,29.3615,118.4017,54.3427,129.5563,498.7879,122.3037,50.401,193.3262,97.9
2021-07-29,50.5039,302.9574,114.3308,200.8037,62.2572,49.5333,100.1435,79.0719,82.2963,112.0378,139.7229,10.5901,55.646,17.0396,,9.939,68.0375,45.7831,71.9129,83.5985,80.68,139.6172,32.4517,248.1716,59.0268,170.441,209.6562,219.3199,89.2637,103.0097,44.07,29.2833,118.6758,54.4215,129.4979,503.3731,121.5111,50.3113,196.361,97.3
2021-07-30,50.2815,300.5031,114.0548,199.3795,61.7537,48.691,99.3991,77.9658,82.4726,110.7812,138.007,10.4334,54.4728,16.8681,,9.861,64.9529,43.982,71.3405,82.8618,79.08,137.5811,31.8666,254.4806,58.3524,170.8368,208.7662,217.5066,88.2772,102.3668,45.19,29.342,118.2647,54.8352,127.9422,508.1576,123.1458,50.3651,194.891,93.76
2021-08-02,50.3741,311.891,115.2375,183.9039,61.6231,48.904,99.3991,78.9139,82.7665,111.3805,138.7914,10.2964,54.7017,16.793,,9.9314,63.3911,43.5652,70.9589,83.3853,79.02,137.872,33.131,252.4105,59.2516,172.9147,208.5684,217.9837,88.1225,103.5042,44.33,29.4984,118.7149,55.7215,131.3649,520.3183,123.1954,51.4947,195.1281,95.42
2021-08-03,50.6336,316.8487,113.3452,182.4228,62.1826,48.5167,99.6968,74.8427,83.217,110.9358,137.3206,10.2514,54.9402,16.9606,,9.9884,65.5777,44.8503,71.3024,84.0057,77.96,135.642,33.007,251.1783,58.7168,172.7663,204.1181,214.7388,87.1747,104.8889,44.4,29.43,119.3021,56.0563,131.1315,525.7009,122.5514,51.6023,194.5117,95.84
2021-08-04,50.6707,330.1018,112.8918,180.8657,62.0801,48.2407,101.0863,75.7443,84.5883,110.0271,138.9385,10.2788,55.1309,16.8932,,9.8686,65.9095,45.0389,71.7412,84.8975,79.5,137.3387,34.4598,254.6778,58.864,174.4484,202.5358,217.1248,87.2521,107.5593,44.12,29.6646,120.7506,56.923,133.9902,531.2828,122.7495,52.1402,193.6581,97.38
2021-08-05,50.3741,310.2221,114.8827,183.1254,62.5557,44.5761,105.8504,75.4747,84.7059,111.1678,139.5758,10.408,55.1977,16.9086,,9.9143,65.7338,44.4236,72.3518,84.82,78.02,141.023,35.0746,255.8607,58.4532,186.3719,207.6783,221.2764,87.1554,106.323,44.6,30.1535,123.0994,57.4745,137.4712,542.6461,124.3842,52.4091,195.1755,92.68
2021-08-06,50.1332,304.8717,115.2178,187.7206,62.5557,45.5249,105.4037,76.3299,83.9615,111.3418,140.3112,10.5568,55.0165,17.0416,,9.9257,65.6557,44.5079,72.18,85.2852,76.1,144.465,34.9556,255.6636,58.9338,178.3075,208.8651,223.7101,88.0258,105.6307,44.36,29.8406,122.1795,56.9821,136.4211,527.2957,124.6814,52.696,196.1239,92.5
2021-08-09,50.7263,307.326,113.0889,189.5055,62.7049,45.704,104.312,75.9488,84.1378,110.8392,141.6839,10.6742,54.7876,17.1822,,10.0112,65.441,44.5526,70.0622,85.324,76.8,144.0287,35.268,254.1849,57.8099,182.0676,202.7336,225.9052,87.0006,105.779,44.48,30.3001,122.0229,57.6715,134.7875,536.2667,123.8889,52.3553,194.7488,90.96
2021-08-10,51.69,303.2028,113.4437,191.1195,62.9287,45.7863,106.1481,76.0789,84.2749,111.6318,141.5368,10.6664,54.5205,17.2285,,10.112,66.5148,44.756,70.5392,85.9638,83.88,144.7559,35.0449,255.4664,57.7013,184.0466,202.338,229.1024,86.6331,106.1252,44.42,30.6032,121.5923,57.5336,135.3515,541.2506,123.6412,51.9071,194.7962,90.88
2021-08-11,51.3564,301.4848,113.9365,191.4993,63.4229,45.7912,105.8007,76.4879,83.2366,111.8252,143.1057,10.733,54.7589,17.2497,,10.1595,66.9247,44.8453,71.5313,85.7312,82.0,146.5011,34.6135,256.4522,58.0424,185.9761,204.3159,234.3039,86.8266,105.779,43.34,30.6619,121.1225,57.5336,137.7435,532.8777,122.9477,52.3912,194.6539,90.0
2021-08-12,51.8383,306.2952,113.5817,191.4993,64.113,46.4399,105.8504,77.4824,83.8439,112.2118,144.7725,10.6566,55.6365,17.7334,,10.2014,66.71,45.3812,72.6952,84.3934,81.46,149.1189,34.5391,256.3043,58.6082,189.5877,203.4259,237.9783,88.2385,106.1746,43.45,30.3099,123.2169,58.3017,138.6575,538.4596,121.5111,52.5705,197.831,92.0
2021-08-13,52.0422,313.4617,113.838,191.4518,64.4954,46.2704,105.3541,77.2315,84.2553,113.7779,144.4294,10.7428,55.4171,17.876,,10.2641,67.159,45.9816,73.1341,83.0751,82.68,150.4278,34.316,257.438,58.6315,192.3583,204.217,240.7461,87.5809,107.312,43.32,30.701,122.8058,58.5578,138.1908,535.27,123.2449,52.965,197.0723,93.98
2021-08-16,51.412,308.0132,112.9706,191.0246,63.6561,46.2366,104.9075,75.7257,84.0398,113.0818,144.5274,10.5744,55.026,17.9203,,10.4105,67.4714,46.3141,72.2754,81.5435,84.5,150.6217,34.0383,260.4939,57.5541,194.6342,201.8436,241.1755,85.9175,106.6692,43.71,30.9357,122.982,58.932,137.8018,540.2538,123.2944,53.3056,192.5201,92.7
2021-08-17,50.8931,306.0007,111.7879,188.651,63.1898,46.3382,104.8579,74.6847,84.0594,110.1818,145.9491,10.4608,55.8082,18.0629,,10.5037,67.9204,46.5522,71.684,80.5353,86.04,151.6398,33.5971,261.8247,56.3991,196.1184,199.3712,243.0843,83.5771,107.1142,44.47,31.2192,124.3913,59.6805,138.6575,550.8197,123.7898,53.3236,189.9595,92.6
2021-08-18,51.1896,301.3866,111.9653,189.5815,63.4323,46.3915,104.2127,74.2199,85.0193,111.1485,147.1748,10.5587,57.1626,18.2267,,10.6463,67.8618,47.0782,71.0925,80.2833,92.0,153.0456,33.6665,262.7119,55.6627,198.3943,200.1624,244.0387,82.0297,106.8175,45.0,31.8254,124.2151,60.0744,138.6186,558.1959,124.0375,53.7539,188.2903,94.4
2021-08-19,49.5031,297.8034,108.5551,188.0054,61.1009,46.1301,104.4112,71.9706,83.6284,108.8865,147.4199,10.269,56.9432,17.8972,,10.7167,66.9052,45.6839,69.07,80.07,94.54,151.7852,33.2054,261.7754,53.9652,200.7691,196.1571,243.3229,79.8054,104.8889,45.53,32.0894,123.0799,58.8729,134.8653,549.6236,123.6412,53.8256,184.7813,92.48
2021-08-20,48.9285,296.4781,108.8705,188.67,60.4015,45.9025,104.3616,71.5523,83.0995,108.6158,148.3514,10.2396,56.6666,18.1285,,10.7395,66.5928,45.8873,68.9746,80.1088,94.44,152.0761,34.0433,264.2399,54.1744,203.8365,194.1792,245.8044,79.2251,105.1361,45.55,32.8423,123.6084,58.8139,134.7486,565.572,124.3347,54.1663,182.9036,93.0
2021-08-23,49.2065,300.9939,110.0927,189.1827,60.8118,46.2704,104.2127,71.385,84.6079,108.7705,147.9102,10.2729,57.277,18.1342,,10.8194,67.1981,46.324,69.795,80.2639,94.24,152.173,34.0929,263.8456,54.1589,200.6701,193.5859,245.6612,80.3083,105.8285,45.92,32.5978,123.9998,59.779,135.721,571.5527,125.2759,52.8932,184.4968,94.68
2021-08-24,50.5595,299.325,111.6499,190.5973,62.0894,46.5222,102.6247,72.8908,84.4512,110.5685,146.8316,10.4217,56.7906,17.9357,,10.6197,66.8466,46.0312,70.272,80.4578,94.76,151.6882,34.9011,262.0712,54.8333,198.889,196.5033,245.0408,82.552,105.3834,45.85,32.7543,123.6867,59.6214,136.2655,571.9514,124.6814,52.2657,188.499,94.8
2021-08-25,50.8931,301.0921,114.0745,190.6923,61.9402,46.2511,101.3841,72.5004,84.1378,110.3558,145.606,10.5901,56.5617,17.903,,10.5988,65.7143,45.1034,70.4819,80.1864,95.58,151.3489,35.3126,262.1698,55.1279,198.2953,195.6627,241.8913,83.1129,106.4714,46.05,32.3436,122.5318,59.0502,135.0987,564.974,122.056,51.8174,189.3904,95.56
2021-08-26,51.0043,299.4723,113.2269,188.8219,61.5205,45.8348,101.8803,72.4446,84.3924,109.8145,145.2628,10.3492,56.39,17.7719,,10.5417,65.7338,44.8503,70.3484,79.7598,96.18,151.2519,35.1391,261.6769,54.8023,197.8995,195.5143,240.078,82.6874,103.8998,46.32,32.3143,122.7275,58.5184,135.2154,547.0319,121.5607,51.6023,189.675,94.36
2021-08-27,51.4306,298.6869,113.3649,188.9358,62.0148,45.8057,102.5255,72.7606,84.6667,111.0712,145.9001,10.3003,56.5044,17.797,,10.5189,64.582,44.6816,70.7681,80.3802,93.86,151.3974,35.7886,262.5148,55.1976,197.6027,195.1187,240.4597,83.1129,103.9493,47.48,32.0698,123.0799,58.4987,136.7906,554.2087,119.5297,52.2657,190.3862,94.12
2021-08-30,52.524,296.5271,113.0298,188.2902,62.2572,45.6411,102.7736,73.4763,85.0193,111.3032,146.2923,10.2279,56.9146,17.7334,,10.5665,63.9377,44.3392,70.4819,81.2721,93.6,150.4278,36.1109,263.9442,55.4999,200.0764,194.2287,237.3102,84.0413,103.4053,47.5,31.9427,124.2151,58.5972,137.5101,565.3727,120.669,52.1043,190.6233,95.32
2021-08-31,50.8746,294.9564,113.8971,188.9169,61.1009,45.646,101.9796,74.7033,83.6872,110.0271,143.2527,10.3062,56.8287,17.3518,,10.6273,63.4887,43.714,70.2148,80.2057,91.28,151.2035,35.7638,263.402,55.3604,199.0869,192.2014,236.165,82.9388,101.6745,46.87,32.3534,124.7436,58.0063,136.9462,556.2023,119.4802,51.2437,190.9078,93.8
